Drugname,Price,Search Query,Date,Price_prev,Price Changed,Form,Company,Region,Category
Ketotab,2,AC,10/7/2024 15:47,1,TRUE,Syrup,MediHealth,Africa,Ketoconazole (Tablet)
Ketotab,2,AC,10/7/2024 15:47,1,TRUE,Injection,MedGen,Asia,Ketoconazole (Tablet)
Ketotab,1,AC,10/7/2024 15:47,1,TRUE,Capsule,MediHealth,Asia,Ketoconazole (Tablet)
Ketotab,1,AC,10/7/2024 15:47,1,TRUE,Syrup,PharmaCorp,Africa,Ketoconazole (Tablet)
Ketotab,1,AC,10/7/2024 15:47,2,TRUE,Tablet,CureWell,Asia,Ketoconazole (Tablet)
Ketotab,1,AC,10/7/2024 15:47,1,TRUE,Injection,BioTech,Europe,Ketoconazole (Tablet)
Ketotab,1,AC,10/7/2024 15:47,31,TRUE,Syrup,CureWell,Middle East,Ketoconazole (Tablet)
Ketotab,1,AC,10/7/2024 15:47,1,TRUE,Ointment,MediHealth,Europe,Ketoconazole (Tablet)
Ketotab,1,AC,10/7/2024 15:47,2,TRUE,Ointment,CureWell,Asia,Ketoconazole (Tablet)
Ketotab,1,AC,10/7/2024 15:47,1,TRUE,Tablet,BioTech,Middle East,Ketoconazole (Tablet)
Ketotab,1,AC,10/7/2024 15:47,1,TRUE,Injection,PharmaCorp,North America,Ketoconazole (Tablet)
Ketotab,31,AC,10/7/2024 15:47,1,TRUE,Tablet,CureWell,Europe,Ketoconazole (Tablet)
Ketotab,31,AC,10/7/2024 15:47,1,TRUE,Tablet,PharmaCorp,Middle East,Ketoconazole (Tablet)
Ketotab,31,AC,10/7/2024 15:47,2,TRUE,Capsule,CureWell,Europe,Ketoconazole (Tablet)
Ketotab,31,AC,10/7/2024 15:47,1,TRUE,Injection,PharmaCorp,Asia,Ketoconazole (Tablet)
Ketotab,31,AC,10/7/2024 15:47,31,TRUE,Injection,MediHealth,Middle East,Ketoconazole (Tablet)
Ketotab,31,AC,10/7/2024 15:47,1,TRUE,Tablet,PharmaCorp,North America,Ketoconazole (Tablet)
Ketotab,31,AC,10/7/2024 15:47,2,TRUE,Ointment,MediHealth,Europe,Ketoconazole (Tablet)
Ketotab,31,AC,10/7/2024 15:47,1,TRUE,Capsule,BioTech,Africa,Ketoconazole (Tablet)
Ketotab,31,AC,10/7/2024 15:47,1,TRUE,Capsule,BioTech,North America,Ketoconazole (Tablet)
Ketotab,1,AC,10/7/2024 15:47,1,TRUE,Syrup,MedGen,Europe,Ketoconazole (Tablet)
Ketotab,1,AC,10/7/2024 15:47,1,TRUE,Ointment,CureWell,North America,Ketoconazole (Tablet)
Ketotab,1,AC,10/7/2024 15:47,2,TRUE,Syrup,MediHealth,Europe,Ketoconazole (Tablet)
Ketotab,1,AC,10/7/2024 15:47,1,TRUE,Ointment,MedGen,Europe,Ketoconazole (Tablet)
Ketotab,1,AC,10/7/2024 15:47,31,TRUE,Tablet,PharmaCorp,Europe,Ketoconazole (Tablet)
Ketotab,1,AC,10/7/2024 15:47,1,TRUE,Tablet,PharmaCorp,Middle East,Ketoconazole (Tablet)
Ketotab,1,AC,10/7/2024 15:47,2,TRUE,Capsule,MedGen,Africa,Ketoconazole (Tablet)
Ketozol,1,AC,10/7/2024 15:47,1,TRUE,Tablet,PharmaCorp,Asia,Ketoconazole (Shampoo)
Ketozol,1,AC,10/7/2024 15:47,1,TRUE,Ointment,CureWell,Middle East,Ketoconazole (Shampoo)
Ketozol,3,AC,10/7/2024 15:47,1,TRUE,Ointment,MedGen,Europe,Ketoconazole (Shampoo)
Ketozol,3,AC,10/7/2024 15:47,1,TRUE,Capsule,CureWell,North America,Ketoconazole (Shampoo)
Ketozol,3,AC,10/7/2024 15:47,2,TRUE,Tablet,MediHealth,Middle East,Ketoconazole (Shampoo)
Ketozol,3,AC,10/7/2024 15:47,1,TRUE,Injection,BioTech,Europe,Ketoconazole (Shampoo)
Ketozol,3,AC,10/7/2024 15:47,31,TRUE,Injection,MediHealth,Africa,Ketoconazole (Shampoo)
Ketozol,3,AC,10/7/2024 15:47,1,TRUE,Ointment,MediHealth,North America,Ketoconazole (Shampoo)
Ketozol,3,AC,10/7/2024 15:47,2,TRUE,Ointment,PharmaCorp,Europe,Ketoconazole (Shampoo)
Ketozol,3,AC,10/7/2024 15:47,1,TRUE,Ointment,MedGen,Africa,Ketoconazole (Shampoo)
Ketozol,3,AC,10/7/2024 15:47,1,TRUE,Tablet,PharmaCorp,Europe,Ketoconazole (Shampoo)
Ketozol,2,AC,10/7/2024 15:47,1,TRUE,Injection,PharmaCorp,Middle East,Ketoconazole (Shampoo)
Ketozol,2,AC,10/7/2024 15:47,2,TRUE,Ointment,MedGen,Africa,Ketoconazole (Shampoo)
Ketozol,2,AC,10/7/2024 15:47,2,TRUE,Injection,CureWell,North America,Ketoconazole (Shampoo)
Ketozol,2,AC,10/7/2024 15:47,6,TRUE,Tablet,PharmaCorp,Africa,Ketoconazole (Shampoo)
Ketozol,2,AC,10/7/2024 15:47,3,TRUE,Ointment,PharmaCorp,North America,Ketoconazole (Shampoo)
Ketozol,2,AC,10/7/2024 15:47,1,TRUE,Capsule,PharmaCorp,Europe,Ketoconazole (Shampoo)
Ketozol,2,AC,10/7/2024 15:47,1,TRUE,Tablet,CureWell,Middle East,Ketoconazole (Shampoo)
Ketozol,2,AC,10/7/2024 15:47,1,TRUE,Capsule,PharmaCorp,North America,Ketoconazole (Shampoo)
Ketozol,2,AC,10/7/2024 15:47,1,TRUE,Capsule,PharmaCorp,Asia,Ketoconazole (Shampoo)
Ketozol,2,AC,10/7/2024 15:47,46,TRUE,Tablet,PharmaCorp,Middle East,Ketoconazole (Shampoo)
Ketozol,2,AC,10/7/2024 15:47,1,TRUE,Ointment,MediHealth,Middle East,Ketoconazole (Shampoo)
Ketozol,2,AC,10/7/2024 15:47,3,TRUE,Ointment,MediHealth,Middle East,Ketoconazole (Shampoo)
Ketozol,2,AC,10/7/2024 15:47,2,TRUE,Capsule,MediHealth,North America,Ketoconazole (Shampoo)
Ketozol,2,AC,10/7/2024 15:47,5,TRUE,Tablet,BioTech,Africa,Ketoconazole (Shampoo)
Ketozol,6,AC,10/7/2024 15:47,1,TRUE,Injection,PharmaCorp,North America,Ketoconazole (Shampoo)
Ketozol,6,AC,10/7/2024 15:47,2,TRUE,Injection,CureWell,Europe,Ketoconazole (Shampoo)
Ketozol,6,AC,10/7/2024 15:47,2,TRUE,Tablet,MediHealth,Asia,Ketoconazole (Shampoo)
Ketozol,6,AC,10/7/2024 15:47,6,TRUE,Tablet,MedGen,Europe,Ketoconazole (Shampoo)
Ketozol,6,AC,10/7/2024 15:47,3,TRUE,Ointment,MediHealth,Asia,Ketoconazole (Shampoo)
Ketozol,6,AC,10/7/2024 15:47,1,TRUE,Capsule,MediHealth,Middle East,Ketoconazole (Shampoo)
Ketozol,6,AC,10/7/2024 15:47,1,TRUE,Syrup,PharmaCorp,Africa,Ketoconazole (Shampoo)
Ketozol,6,AC,10/7/2024 15:47,1,TRUE,Tablet,CureWell,Middle East,Ketoconazole (Shampoo)
Ketozol,6,AC,10/7/2024 15:47,1,TRUE,Syrup,CureWell,Africa,Ketoconazole (Shampoo)
Ketozol,6,AC,10/7/2024 15:47,46,TRUE,Ointment,MediHealth,Asia,Ketoconazole (Shampoo)
Ketozol,6,AC,10/7/2024 15:47,1,TRUE,Tablet,CureWell,North America,Ketoconazole (Shampoo)
Ketozol,1,AC,10/7/2024 15:47,2,TRUE,Capsule,BioTech,North America,Ketoconazole (Shampoo)
Ketozol,1,AC,10/7/2024 15:47,1,TRUE,Syrup,MediHealth,Europe,Ketoconazole (Shampoo)
Ketozol,1,AC,10/7/2024 15:47,1,TRUE,Injection,MediHealth,Asia,Ketoconazole (Shampoo)
Ketozol,1,AC,10/7/2024 15:47,6,TRUE,Capsule,PharmaCorp,Europe,Ketoconazole (Shampoo)
Leptic,1,AC,10/7/2024 15:47,1,TRUE,Capsule,MediHealth,Middle East,Clonazepam
Leptic,3,AC,10/7/2024 15:47,20,TRUE,Injection,MedGen,Europe,Clonazepam
Leptic,3,AC,10/7/2024 15:47,3,TRUE,Syrup,CureWell,North America,Clonazepam
Leptic,3,AC,10/7/2024 15:47,1,TRUE,Syrup,CureWell,Europe,Clonazepam
Leptic,3,AC,10/7/2024 15:47,2,TRUE,Syrup,MedGen,Asia,Clonazepam
Leptic,3,AC,10/7/2024 15:47,2,TRUE,Tablet,MedGen,North America,Clonazepam
Leptic,1,AC,10/7/2024 15:47,20,TRUE,Syrup,BioTech,Middle East,Clonazepam
Leptic,1,AC,10/7/2024 15:47,3,TRUE,Tablet,MediHealth,North America,Clonazepam
Leptic,1,AC,10/7/2024 15:47,1,TRUE,Ointment,PharmaCorp,Europe,Clonazepam
Leptic,1,AC,10/7/2024 15:47,2,TRUE,Tablet,PharmaCorp,Asia,Clonazepam
Leptic,1,AC,10/7/2024 15:47,2,TRUE,Injection,BioTech,North America,Clonazepam
Leptic,2,AC,10/7/2024 15:47,20,TRUE,Ointment,CureWell,Asia,Clonazepam
Leptic,2,AC,10/7/2024 15:47,3,TRUE,Capsule,MedGen,Asia,Clonazepam
Leptic,2,AC,10/7/2024 15:47,1,TRUE,Tablet,CureWell,Asia,Clonazepam
Leptic,2,AC,10/7/2024 15:47,2,TRUE,Capsule,PharmaCorp,Africa,Clonazepam
Leptic,2,AC,10/7/2024 15:47,2,TRUE,Capsule,PharmaCorp,Africa,Clonazepam
Leptic,1,AC,10/7/2024 15:47,1,TRUE,Capsule,MedGen,Asia,Clonazepam
Leptic,1,AC,10/7/2024 15:47,1,TRUE,Ointment,MediHealth,Middle East,Clonazepam
Leptic,1,AC,10/7/2024 15:47,1,TRUE,Ointment,MedGen,North America,Clonazepam
Leptic,1,AC,10/7/2024 15:47,1,TRUE,Syrup,MediHealth,Europe,Clonazepam
Leptic,1,AC,10/7/2024 15:47,1,TRUE,Syrup,MediHealth,Middle East,Clonazepam
Leptic,2,AC,10/7/2024 15:47,1,TRUE,Syrup,BioTech,North America,Clonazepam
Leptic,2,AC,10/7/2024 15:47,2,TRUE,Ointment,MedGen,North America,Clonazepam
Leptic,1,AC,10/7/2024 15:47,1,TRUE,Capsule,MediHealth,Europe,Clonazepam
Leptic,22,AC,10/7/2024 15:47,20,TRUE,Capsule,BioTech,North America,Clonazepam
Leptic,22,AC,10/7/2024 15:47,2,TRUE,Capsule,CureWell,Middle East,Clonazepam
Leptic,2,AC,10/7/2024 15:47,20,TRUE,Injection,MediHealth,Africa,Clonazepam
Leptic,2,AC,10/7/2024 15:47,2,TRUE,Tablet,MedGen,North America,Clonazepam
Leptic,1,AC,10/7/2024 15:47,1,TRUE,Injection,CureWell,Middle East,Clonazepam
Leptic,1,AC,10/7/2024 15:47,1,TRUE,Capsule,MediHealth,North America,Clonazepam
Leptic,1,AC,10/7/2024 15:47,1,TRUE,Injection,CureWell,Europe,Clonazepam
Leptic,1,AC,10/7/2024 15:47,1,TRUE,Syrup,MediHealth,North America,Clonazepam
Leptic,1,AC,10/7/2024 15:47,1,TRUE,Tablet,MedGen,Africa,Clonazepam
Leptic,1,AC,10/7/2024 15:47,1,TRUE,Tablet,BioTech,Europe,Clonazepam
Leptic,1,AC,10/7/2024 15:47,1,TRUE,Tablet,CureWell,Europe,Clonazepam
Leptic,1,AC,10/7/2024 15:47,1,TRUE,Injection,PharmaCorp,Asia,Clonazepam
Leptic,1,AC,10/7/2024 15:47,1,TRUE,Injection,CureWell,Europe,Clonazepam
Leptic,1,AC,10/7/2024 15:47,1,TRUE,Tablet,CureWell,North America,Clonazepam
Leptic,1,AC,10/7/2024 15:47,1,TRUE,Capsule,CureWell,Middle East,Clonazepam
Leptic,2,AC,10/7/2024 15:47,2,TRUE,Syrup,MediHealth,Middle East,Clonazepam
Lucan-R,2,AC,10/7/2024 15:47,1,TRUE,Capsule,BioTech,Middle East,Fluconazole
Lucan-R,2,AC,10/7/2024 15:47,2,TRUE,Tablet,BioTech,Africa,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,1,TRUE,Ointment,PharmaCorp,North America,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,1,TRUE,Tablet,MediHealth,Middle East,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,2,TRUE,Syrup,MediHealth,Middle East,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,1,TRUE,Capsule,BioTech,Asia,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,31,TRUE,Tablet,CureWell,North America,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,1,TRUE,Capsule,BioTech,North America,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,2,TRUE,Syrup,MediHealth,North America,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,1,TRUE,Ointment,PharmaCorp,Europe,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,1,TRUE,Ointment,CureWell,Europe,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,1,TRUE,Injection,MediHealth,Europe,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,1,TRUE,Ointment,PharmaCorp,North America,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,2,TRUE,Tablet,MedGen,Europe,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,1,TRUE,Capsule,CureWell,Africa,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,31,TRUE,Tablet,CureWell,Asia,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,1,TRUE,Ointment,MedGen,Asia,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,2,TRUE,Syrup,CureWell,Africa,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,1,TRUE,Capsule,MediHealth,Asia,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,1,TRUE,Injection,PharmaCorp,Africa,Fluconazole
Lucan-R,4,AC,10/7/2024 15:47,1,TRUE,Tablet,BioTech,Europe,Fluconazole
Lucan-R,4,AC,10/7/2024 15:47,4,TRUE,Syrup,CureWell,Europe,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,2,TRUE,Injection,CureWell,Asia,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,1,TRUE,Ointment,MediHealth,Africa,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,3,TRUE,Syrup,MediHealth,Asia,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,1,TRUE,Ointment,MediHealth,North America,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,1,TRUE,Ointment,BioTech,Middle East,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,14,TRUE,Syrup,PharmaCorp,Europe,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,1,TRUE,Tablet,PharmaCorp,Africa,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,64,TRUE,Capsule,MedGen,Asia,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,1,TRUE,Tablet,MediHealth,Asia,Fluconazole
Lucan-R,1,AC,10/7/2024 15:47,2,TRUE,Capsule,MedGen,Middle East,Fluconazole
Lucan-R,2,AC,10/7/2024 15:47,2,TRUE,Capsule,BioTech,Middle East,Fluconazole
Lucan-R,2,AC,10/7/2024 15:47,1,TRUE,Syrup,PharmaCorp,North America,Fluconazole
Lucan-R,2,AC,10/7/2024 15:47,3,TRUE,Syrup,MediHealth,North America,Fluconazole
Lucan-R,2,AC,10/7/2024 15:47,1,TRUE,Capsule,BioTech,Africa,Fluconazole
Lucan-R,2,AC,10/7/2024 15:47,1,TRUE,Ointment,MediHealth,Asia,Fluconazole
Lucan-R,2,AC,10/7/2024 15:47,14,TRUE,Injection,MediHealth,North America,Fluconazole
Lucan-R,2,AC,10/7/2024 15:47,1,TRUE,Tablet,MediHealth,Asia,Fluconazole
Lucan-R,2,AC,10/7/2024 15:47,64,TRUE,Syrup,CureWell,Middle East,Fluconazole
Lumona,2,AC,10/7/2024 15:47,1,TRUE,Injection,MedGen,North America,Montelukast Sodium
Lumona,2,AC,10/7/2024 15:47,2,TRUE,Ointment,MediHealth,Middle East,Montelukast Sodium
Lumona,6,AC,10/7/2024 15:47,5,TRUE,Injection,MedGen,Africa,Montelukast Sodium
Lumona,6,AC,10/7/2024 15:47,1,TRUE,Capsule,BioTech,Europe,Montelukast Sodium
Lumona,5,AC,10/7/2024 15:47,3,TRUE,Tablet,BioTech,North America,Montelukast Sodium
Lumona,5,AC,10/7/2024 15:47,2,TRUE,Capsule,MediHealth,Asia,Montelukast Sodium
Lumona,5,AC,10/7/2024 15:47,5,TRUE,Ointment,MediHealth,Middle East,Montelukast Sodium
Lumona,5,AC,10/7/2024 15:47,1,TRUE,Syrup,PharmaCorp,Middle East,Montelukast Sodium
Lumona,5,AC,10/7/2024 15:47,2,TRUE,Injection,MedGen,Asia,Montelukast Sodium
Lumona,5,AC,10/7/2024 15:47,2,TRUE,Tablet,BioTech,Europe,Montelukast Sodium
Lumona,5,AC,10/7/2024 15:47,6,TRUE,Capsule,PharmaCorp,Asia,Montelukast Sodium
Lumona,5,AC,10/7/2024 15:47,3,TRUE,Ointment,MediHealth,Asia,Montelukast Sodium
Lumona,5,AC,10/7/2024 15:47,1,TRUE,Ointment,PharmaCorp,Europe,Montelukast Sodium
Lumona,5,AC,10/7/2024 15:47,1,TRUE,Ointment,BioTech,North America,Montelukast Sodium
Lumona,5,AC,10/7/2024 15:47,1,TRUE,Tablet,MedGen,Europe,Montelukast Sodium
Lumona,5,AC,10/7/2024 15:47,1,TRUE,Injection,PharmaCorp,North America,Montelukast Sodium
Lumona,5,AC,10/7/2024 15:47,46,TRUE,Injection,PharmaCorp,Middle East,Montelukast Sodium
Lumona,5,AC,10/7/2024 15:47,1,TRUE,Capsule,BioTech,Europe,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,1,TRUE,Capsule,MediHealth,Europe,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,2,TRUE,Injection,MediHealth,Asia,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,2,TRUE,Tablet,MedGen,Africa,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,6,TRUE,Injection,BioTech,Asia,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,3,TRUE,Syrup,BioTech,Africa,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,1,TRUE,Syrup,BioTech,Asia,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,1,TRUE,Syrup,BioTech,Europe,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,1,TRUE,Injection,CureWell,Middle East,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,1,TRUE,Tablet,CureWell,North America,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,46,TRUE,Tablet,PharmaCorp,Europe,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,1,TRUE,Syrup,BioTech,Europe,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,1,TRUE,Injection,MedGen,Europe,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,2,TRUE,Ointment,MediHealth,North America,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,2,TRUE,Injection,BioTech,Middle East,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,6,TRUE,Capsule,MediHealth,Asia,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,3,TRUE,Injection,MediHealth,North America,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,1,TRUE,Ointment,MediHealth,Africa,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,1,TRUE,Syrup,CureWell,Middle East,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,1,TRUE,Capsule,PharmaCorp,Middle East,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,1,TRUE,Capsule,CureWell,Asia,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,46,TRUE,Injection,CureWell,Africa,Montelukast Sodium
Lumona,1,AC,10/7/2024 15:47,1,TRUE,Capsule,MedGen,Middle East,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,1,TRUE,Capsule,CureWell,Middle East,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,2,TRUE,Syrup,CureWell,Africa,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,2,TRUE,Capsule,CureWell,Middle East,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,6,TRUE,Syrup,BioTech,Africa,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,3,TRUE,Tablet,PharmaCorp,Asia,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,1,TRUE,Injection,MediHealth,Europe,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,1,TRUE,Capsule,MediHealth,Asia,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,1,TRUE,Syrup,BioTech,Africa,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,1,TRUE,Capsule,CureWell,Middle East,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,46,TRUE,Syrup,PharmaCorp,Africa,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,1,TRUE,Tablet,PharmaCorp,Asia,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,1,TRUE,Capsule,BioTech,Middle East,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,2,TRUE,Tablet,CureWell,Europe,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,2,TRUE,Capsule,PharmaCorp,Europe,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,6,TRUE,Capsule,PharmaCorp,Africa,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,3,TRUE,Syrup,PharmaCorp,Europe,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,1,TRUE,Injection,CureWell,Europe,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,1,TRUE,Ointment,BioTech,Europe,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,1,TRUE,Injection,MedGen,Africa,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,1,TRUE,Injection,PharmaCorp,Africa,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,46,TRUE,Syrup,MedGen,North America,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,1,TRUE,Capsule,MedGen,Middle East,Montelukast Sodium
M-Kast,46,AC,10/7/2024 15:47,1,TRUE,Capsule,CureWell,Middle East,Montelukast Sodium
M-Kast,46,AC,10/7/2024 15:47,2,TRUE,Injection,CureWell,North America,Montelukast Sodium
M-Kast,46,AC,10/7/2024 15:47,2,TRUE,Syrup,MediHealth,North America,Montelukast Sodium
M-Kast,46,AC,10/7/2024 15:47,6,TRUE,Ointment,BioTech,Africa,Montelukast Sodium
M-Kast,46,AC,10/7/2024 15:47,3,TRUE,Injection,MedGen,Europe,Montelukast Sodium
M-Kast,46,AC,10/7/2024 15:47,1,TRUE,Ointment,PharmaCorp,Africa,Montelukast Sodium
M-Kast,46,AC,10/7/2024 15:47,1,TRUE,Tablet,MediHealth,Africa,Montelukast Sodium
M-Kast,46,AC,10/7/2024 15:47,1,TRUE,Ointment,MediHealth,Asia,Montelukast Sodium
M-Kast,46,AC,10/7/2024 15:47,1,TRUE,Injection,MedGen,Middle East,Montelukast Sodium
M-Kast,46,AC,10/7/2024 15:47,46,TRUE,Tablet,BioTech,Middle East,Montelukast Sodium
M-Kast,46,AC,10/7/2024 15:47,1,TRUE,Syrup,PharmaCorp,Africa,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,1,TRUE,Injection,PharmaCorp,Africa,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,2,TRUE,Capsule,CureWell,Middle East,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,2,TRUE,Ointment,BioTech,Africa,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,6,TRUE,Syrup,MedGen,Asia,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,3,TRUE,Capsule,BioTech,North America,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,1,TRUE,Syrup,CureWell,Africa,Montelukast Sodium
M-Kast,1,AC,10/7/2024 15:47,1,TRUE,Syrup,CureWell,Asia,Montelukast Sodium
Maxima,1,AC,10/7/2024 15:47,1,TRUE,Tablet,MediHealth,North America,Esomeprazole
Maxima,1,AC,10/7/2024 15:47,1,TRUE,Injection,BioTech,Africa,Esomeprazole
Maxima,1,AC,10/7/2024 15:47,46,TRUE,Capsule,PharmaCorp,Middle East,Esomeprazole
Maxima,1,AC,10/7/2024 15:47,1,TRUE,Ointment,MedGen,Middle East,Esomeprazole
Maxima,1,AC,10/7/2024 15:47,5,TRUE,Capsule,MediHealth,Europe,Esomeprazole
Maxima,1,AC,10/7/2024 15:47,1,TRUE,Injection,PharmaCorp,Asia,Esomeprazole
Maxima,1,AC,10/7/2024 15:47,1,TRUE,Injection,PharmaCorp,Middle East,Esomeprazole
Maxima,6,AC,10/7/2024 15:47,2,TRUE,Injection,CureWell,Asia,Esomeprazole
Maxima,6,AC,10/7/2024 15:47,1,TRUE,Capsule,MediHealth,North America,Esomeprazole
Maxima,6,AC,10/7/2024 15:47,1,TRUE,Injection,MediHealth,Europe,Esomeprazole
Maxima,6,AC,10/7/2024 15:47,6,TRUE,Tablet,MediHealth,Asia,Esomeprazole
Maxima,6,AC,10/7/2024 15:47,1,TRUE,Ointment,PharmaCorp,Middle East,Esomeprazole
Maxima,1,AC,10/7/2024 15:47,2,TRUE,Injection,BioTech,Europe,Esomeprazole
Maxima,1,AC,10/7/2024 15:47,1,TRUE,Injection,MedGen,Middle East,Esomeprazole
Maxima,1,AC,10/7/2024 15:47,1,TRUE,Ointment,CureWell,North America,Esomeprazole
Maxima,1,AC,10/7/2024 15:47,6,TRUE,Injection,MediHealth,North America,Esomeprazole
Maxima,1,AC,10/7/2024 15:47,1,TRUE,Capsule,BioTech,Europe,Esomeprazole
Maxima,2,AC,10/7/2024 15:47,20,TRUE,Syrup,MedGen,Europe,Esomeprazole
Maxima,2,AC,10/7/2024 15:47,3,TRUE,Capsule,BioTech,Middle East,Esomeprazole
Maxima,2,AC,10/7/2024 15:47,1,TRUE,Injection,MediHealth,Asia,Esomeprazole
Maxima,2,AC,10/7/2024 15:47,2,TRUE,Tablet,PharmaCorp,Africa,Esomeprazole
Maxima,2,AC,10/7/2024 15:47,2,TRUE,Ointment,PharmaCorp,Asia,Esomeprazole
Maxima,3,AC,10/7/2024 15:47,2,TRUE,Ointment,CureWell,Africa,Esomeprazole
Maxima,3,AC,10/7/2024 15:47,3,TRUE,Capsule,BioTech,Europe,Esomeprazole
Maxima,1,AC,10/7/2024 15:47,1,TRUE,Tablet,BioTech,North America,Esomeprazole
Maxima,1,AC,10/7/2024 15:47,1,TRUE,Ointment,CureWell,Africa,Esomeprazole
Maxima,1,AC,10/7/2024 15:47,1,TRUE,Capsule,CureWell,Middle East,Esomeprazole
Maxima,2,AC,10/7/2024 15:47,2,TRUE,Injection,PharmaCorp,Africa,Esomeprazole
Maxima,1,AC,10/7/2024 15:47,1,TRUE,Capsule,CureWell,North America,Esomeprazole
Maxima,1,AC,10/7/2024 15:47,1,TRUE,Syrup,BioTech,Middle East,Esomeprazole
Maxima,1,AC,10/7/2024 15:47,1,TRUE,Syrup,PharmaCorp,Asia,Esomeprazole
Maxima,1,AC,10/7/2024 15:47,1,TRUE,Capsule,BioTech,Europe,Esomeprazole
Maxima,1,AC,10/7/2024 15:47,1,TRUE,Syrup,CureWell,Asia,Esomeprazole
Maxima,1,AC,10/7/2024 15:47,1,TRUE,Capsule,MediHealth,Middle East,Esomeprazole
